REPORT_DATE_AS_YYYY-MM-DD,REF_WEEK_END,CFTC_NET_LONG,OPEN_INTEREST_ALL,PROD_MERC_POSITIONS_LONG_ALL,PROD_MERC_POSITIONS_SHORT_ALL,SWAP_POSITIONS_LONG_ALL,SWAP__POSITIONS_SHORT_ALL,SWAP__POSITIONS_SPREAD_ALL,M_MONEY_POSITIONS_LONG_ALL,M_MONEY_POSITIONS_SHORT_ALL,M_MONEY_POSITIONS_SPREAD_ALL,OTHER_REPT_POSITIONS_LONG_ALL,OTHER_REPT_POSITIONS_SHORT_ALL,OTHER_REPT_POSITIONS_SPREAD_ALL,TOT_REPT_POSITIONS_LONG_ALL,TOT_REPT_POSITIONS_SHORT_ALL,NONREPT_POSITIONS_LONG_ALL,NONREPT_POSITIONS_SHORT_ALL,OPEN_INTEREST_OLD,PROD_MERC_POSITIONS_LONG_OLD,PROD_MERC_POSITIONS_SHORT_OLD,SWAP_POSITIONS_LONG_OLD,SWAP__POSITIONS_SHORT_OLD,SWAP__POSITIONS_SPREAD_OLD,M_MONEY_POSITIONS_LONG_OLD,M_MONEY_POSITIONS_SHORT_OLD,M_MONEY_POSITIONS_SPREAD_OLD,OTHER_REPT_POSITIONS_LONG_OLD,OTHER_REPT_POSITIONS_SHORT_OLD,OTHER_REPT_POSITIONS_SPREAD_OLD,TOT_REPT_POSITIONS_LONG_OLD,TOT_REPT_POSITIONS_SHORT_OLD,NONREPT_POSITIONS_LONG_OLD,NONREPT_POSITIONS_SHORT_OLD,OPEN_INTEREST_OTHER,PROD_MERC_POSITIONS_LONG_OTHER,PROD_MERC_POSITIONS_SHORT_OTHER,SWAP_POSITIONS_LONG_OTHER,SWAP__POSITIONS_SHORT_OTHER,SWAP__POSITIONS_SPREAD_OTHER,M_MONEY_POSITIONS_LONG_OTHER,M_MONEY_POSITIONS_SHORT_OTHER,M_MONEY_POSITIONS_SPREAD_OTHER,OTHER_REPT_POSITIONS_LONG_OTHER,OTHER_REPT_POSITIONS_SHORT_OTHER,OTHER_REPT_POSITIONS_SPREAD_OTHER,TOT_REPT_POSITIONS_LONG_OTHER,TOT_REPT_POSITIONS_SHORT_OTHER,NONREPT_POSITIONS_LONG_OTHER,NONREPT_POSITIONS_SHORT_OTHER,CHANGE_IN_OPEN_INTEREST_ALL,CHANGE_IN_PROD_MERC_LONG_ALL,CHANGE_IN_PROD_MERC_SHORT_ALL,CHANGE_IN_SWAP_LONG_ALL,CHANGE_IN_SWAP_SHORT_ALL,CHANGE_IN_SWAP_SPREAD_ALL,CHANGE_IN_M_MONEY_LONG_ALL,CHANGE_IN_M_MONEY_SHORT_ALL,CHANGE_IN_M_MONEY_SPREAD_ALL,CHANGE_IN_OTHER_REPT_LONG_ALL,CHANGE_IN_OTHER_REPT_SHORT_ALL,CHANGE_IN_OTHER_REPT_SPREAD_ALL,CHANGE_IN_TOT_REPT_LONG_ALL,CHANGE_IN_TOT_REPT_SHORT_ALL,CHANGE_IN_NONREPT_LONG_ALL,CHANGE_IN_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_ALL,PCT_OF_OI_PROD_MERC_LONG_ALL,PCT_OF_OI_PROD_MERC_SHORT_ALL,PCT_OF_OI_SWAP_LONG_ALL,PCT_OF_OI_SWAP_SHORT_ALL,PCT_OF_OI_SWAP_SPREAD_ALL,PCT_OF_OI_M_MONEY_LONG_ALL,PCT_OF_OI_M_MONEY_SHORT_ALL,PCT_OF_OI_M_MONEY_SPREAD_ALL,PCT_OF_OI_OTHER_REPT_LONG_ALL,PCT_OF_OI_OTHER_REPT_SHORT_ALL,PCT_OF_OI_OTHER_REPT_SPREAD_ALL,PCT_OF_OI_TOT_REPT_LONG_ALL,PCT_OF_OI_TOT_REPT_SHORT_ALL,PCT_OF_OI_NONREPT_LONG_ALL,PCT_OF_OI_NONREPT_SHORT_ALL,PCT_OF_OPEN_INTEREST_OLD,PCT_OF_OI_PROD_MERC_LONG_OLD,PCT_OF_OI_PROD_MERC_SHORT_OLD,PCT_OF_OI_SWAP_LONG_OLD,PCT_OF_OI_SWAP_SHORT_OLD,PCT_OF_OI_SWAP_SPREAD_OLD,PCT_OF_OI_M_MONEY_LONG_OLD,PCT_OF_OI_M_MONEY_SHORT_OLD,PCT_OF_OI_M_MONEY_SPREAD_OLD,PCT_OF_OI_OTHER_REPT_LONG_OLD,PCT_OF_OI_OTHER_REPT_SHORT_OLD,PCT_OF_OI_OTHER_REPT_SPREAD_OLD,PCT_OF_OI_TOT_REPT_LONG_OLD,PCT_OF_OI_TOT_REPT_SHORT_OLD,PCT_OF_OI_NONREPT_LONG_OLD,PCT_OF_OI_NONREPT_SHORT_OLD,PCT_OF_OPEN_INTEREST_OTHER,PCT_OF_OI_PROD_MERC_LONG_OTHER,PCT_OF_OI_PROD_MERC_SHORT_OTHER,PCT_OF_OI_SWAP_LONG_OTHER,PCT_OF_OI_SWAP_SHORT_OTHER,PCT_OF_OI_SWAP_SPREAD_OTHER,PCT_OF_OI_M_MONEY_LONG_OTHER,PCT_OF_OI_M_MONEY_SHORT_OTHER,PCT_OF_OI_M_MONEY_SPREAD_OTHER,PCT_OF_OI_OTHER_REPT_LONG_OTHER,PCT_OF_OI_OTHER_REPT_SHORT_OTHER,PCT_OF_OI_OTHER_REPT_SPREAD_OTHER,PCT_OF_OI_TOT_REPT_LONG_OTHER,PCT_OF_OI_TOT_REPT_SHORT_OTHER,PCT_OF_OI_NONREPT_LONG_OTHER,PCT_OF_OI_NONREPT_SHORT_OTHER,TRADERS_PROD_MERC_LONG_ALL,TRADERS_PROD_MERC_SHORT_ALL,TRADERS_SWAP_LONG_ALL,TRADERS_SWAP_SHORT_ALL,TRADERS_SWAP_SPREAD_ALL,TRADERS_M_MONEY_LONG_ALL,TRADERS_M_MONEY_SHORT_ALL,TRADERS_M_MONEY_SPREAD_ALL,TRADERS_OTHER_REPT_LONG_ALL,TRADERS_OTHER_REPT_SHORT_ALL,TRADERS_OTHER_REPT_SPREAD_ALL,TRADERS_TOT_REPT_LONG_ALL,TRADERS_TOT_REPT_SHORT_ALL,TRADERS_PROD_MERC_LONG_OLD,TRADERS_PROD_MERC_SHORT_OLD,TRADERS_SWAP_LONG_OLD,TRADERS_SWAP_SHORT_OLD,TRADERS_SWAP_SPREAD_OLD,TRADERS_M_MONEY_LONG_OLD,TRADERS_M_MONEY_SHORT_OLD,TRADERS_M_MONEY_SPREAD_OLD,TRADERS_OTHER_REPT_LONG_OLD,TRADERS_OTHER_REPT_SHORT_OLD,TRADERS_OTHER_REPT_SPREAD_OLD,TRADERS_TOT_REPT_LONG_OLD,TRADERS_TOT_REPT_SHORT_OLD,TRADERS_PROD_MERC_LONG_OTHER,TRADERS_PROD_MERC_SHORT_OTHER,TRADERS_SWAP_LONG_OTHER,TRADERS_SWAP_SHORT_OTHER,TRADERS_SWAP_SPREAD_OTHER,TRADERS_M_MONEY_LONG_OTHER,TRADERS_M_MONEY_SHORT_OTHER,TRADERS_M_MONEY_SPREAD_OTHER,TRADERS_OTHER_REPT_LONG_OTHER,TRADERS_OTHER_REPT_SHORT_OTHER,TRADERS_OTHER_REPT_SPREAD_OTHER,TRADERS_TOT_REPT_LONG_OTHER,TRADERS_TOT_REPT_SHORT_OTHER,CONC_GROSS_LE_4_TDR_LONG_ALL,CONC_GROSS_LE_4_TDR_SHORT_ALL,CONC_GROSS_LE_8_TDR_LONG_ALL,CONC_GROSS_LE_8_TDR_SHORT_ALL,CONC_NET_LE_4_TDR_LONG_ALL,CONC_NET_LE_4_TDR_SHORT_ALL,CONC_NET_LE_8_TDR_LONG_ALL,CONC_NET_LE_8_TDR_SHORT_ALL,CONC_GROSS_LE_4_TDR_LONG_OLD,CONC_GROSS_LE_4_TDR_SHORT_OLD,CONC_GROSS_LE_8_TDR_LONG_OLD,CONC_GROSS_LE_8_TDR_SHORT_OLD,CONC_NET_LE_4_TDR_LONG_OLD,CONC_NET_LE_4_TDR_SHORT_OLD,CONC_NET_LE_8_TDR_LONG_OLD,CONC_NET_LE_8_TDR_SHORT_OLD,CONC_GROSS_LE_4_TDR_LONG_OTHER,CONC_GROSS_LE_4_TDR_SHORT_OTHER,CONC_GROSS_LE_8_TDR_LONG_OTHER,CONC_GROSS_LE_8_TDR_SHORT_OTHER,CONC_NET_LE_4_TDR_LONG_OTHER,CONC_NET_LE_4_TDR_SHORT_OTHER,CONC_NET_LE_8_TDR_LONG_OTHER,CONC_NET_LE_8_TDR_SHORT_OTHER
2024-07-09,2024-07-12,0,143363,25615,42784,31384,42272,4020,0,0,0,55491,24992,3939,120449,118007,22914,25356,143363,25615,42784,31384,42272,4020,0,0,0,55491,24992,3939,120449,118007,22914,25356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3982,     760,     994,    1696,     561,     266,       0,       0,       0,      31,    1088,     220,    2973,    3129,    1009,     853,100.0,17.9,29.8,21.9,29.5,2.8,0.0,0.0,0.0,38.7,17.4,2.7,84.0,82.3,16.0,17.7,100.0,17.9,29.8,21.9,29.5,2.8,0.0,0.0,0.0,38.7,17.4,2.7,84.0,82.3,16.0,17.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     16,     15,      5,      7,      7,      0,      0,      0,      5,      5,      6,33,     33,     16,     15,      5,      7,      7,      0,      0,      0,      5,      5,      6,     33,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.4,34.6,60.4,49.8,41.2,34.3,56.8,48.0,43.4,34.6,60.4,49.8,41.2,34.3,56.8,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,2024-07-19,0,624660,337688,349053,11599,31461,28629,13560,39878,22154,66186,10521,129715,609531,611411,15129,13249,624660,337688,349053,11599,31461,28629,13560,39878,22154,66186,10521,129715,609531,611411,15129,13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -10979,  -11335,     695,    -554,    -231,      -9,    1541,     304,    -811,   10467,   -1491,  -10017,  -10718,  -11560,    -261,     581,100.0,54.1,55.9,1.9,5.0,4.6,2.2,6.4,3.5,10.6,1.7,20.8,97.6,97.9,2.4,2.1,100.0,54.1,55.9,1.9,5.0,4.6,2.2,6.4,3.5,10.6,1.7,20.8,97.6,97.9,2.4,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     45,     47,      5,     10,     13,      6,     11,     14,     25,     16,     36,117,    115,     45,     47,      5,     10,     13,      6,     11,     14,     25,     16,     36,    117,    115,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,39.4,34.6,50.0,44.8,29.3,26.4,34.0,31.4,39.4,34.6,50.0,44.8,29.3,26.4,34.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,2024-07-19,0,146363,26698,46024,31591,42362,4020,0,0,0,57721,25255,3418,123448,121079,22915,25284,146363,26698,46024,31591,42362,4020,0,0,0,57721,25255,3418,123448,121079,22915,25284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    3000,    1083,    3240,     207,      90,       0,       0,       0,       0,    2230,     263,    -521,    2999,    3072,       1,     -72,100.0,18.2,31.4,21.6,28.9,2.7,0.0,0.0,0.0,39.4,17.3,2.3,84.3,82.7,15.7,17.3,100.0,18.2,31.4,21.6,28.9,2.7,0.0,0.0,0.0,39.4,17.3,2.3,84.3,82.7,15.7,17.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     17,      5,      7,      7,      0,      0,      0,      5,      5,      7,35,     36,     18,     17,      5,      7,      7,      0,      0,      0,      5,      5,      7,     35,     36,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.4,34.2,60.5,49.0,41.3,34.0,57.3,47.4,43.4,34.2,60.5,49.0,41.3,34.0,57.3,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,2024-07-26,0,607921,341074,330713,9022,31906,33541,14179,48158,20910,59059,14337,116640,594425,596205,13496,11716,607921,341074,330713,9022,31906,33541,14179,48158,20910,59059,14337,116640,594425,596205,13496,11716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -16739,    3386,  -18340,   -2577,     445,    4912,     619,    8280,   -1244,   -7127,    3816,  -13075,  -15106,  -15206,   -1633,   -1533,100.0,56.1,54.4,1.5,5.2,5.5,2.3,7.9,3.4,9.7,2.4,19.2,97.8,98.1,2.2,1.9,100.0,56.1,54.4,1.5,5.2,5.5,2.3,7.9,3.4,9.7,2.4,19.2,97.8,98.1,2.2,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     43,     45,      4,     11,     13,      4,     12,     14,     23,     17,     35,112,    113,     43,     45,      4,     11,     13,      4,     12,     14,     23,     17,     35,    112,    113,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,38.8,34.2,49.4,46.3,29.6,26.9,34.3,32.6,38.8,34.2,49.4,46.3,29.6,26.9,34.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,2024-07-26,0,154799,30480,51064,31606,44490,5051,0,0,0,60282,25757,3235,130654,129597,24145,25202,154799,30480,51064,31606,44490,5051,0,0,0,60282,25757,3235,130654,129597,24145,25202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    8436,    3782,    5040,      15,    2128,    1031,       0,       0,       0,    2561,     502,    -183,    7206,    8518,    1230,     -82,100.0,19.7,33.0,20.4,28.7,3.3,0.0,0.0,0.0,38.9,16.6,2.1,84.4,83.7,15.6,16.3,100.0,19.7,33.0,20.4,28.7,3.3,0.0,0.0,0.0,38.9,16.6,2.1,84.4,83.7,15.6,16.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     19,     18,      5,      7,      7,      0,      0,      0,      5,      5,      7,36,     37,     19,     18,      5,      7,      7,      0,      0,      0,      5,      5,      7,     36,     37,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,42.7,32.8,59.4,47.9,40.2,32.5,55.8,46.6,42.7,32.8,59.4,47.9,40.2,32.5,55.8,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,2024-08-02,0,606826,348750,325616,9022,34883,32511,11360,49078,20732,55588,16213,116603,594566,595636,12260,11190,606826,348750,325616,9022,34883,32511,11360,49078,20732,55588,16213,116603,594566,595636,12260,11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -1095,    7676,   -5097,       0,    2977,   -1030,   -2819,     920,    -178,   -3471,    1876,     -37,     141,    -569,   -1236,    -526,100.0,57.5,53.7,1.5,5.7,5.4,1.9,8.1,3.4,9.2,2.7,19.2,98.0,98.2,2.0,1.8,100.0,57.5,53.7,1.5,5.7,5.4,1.9,8.1,3.4,9.2,2.7,19.2,98.0,98.2,2.0,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     44,     44,      4,     10,     13,.,     13,     14,     19,     20,     36,113,    111,     44,     44,      4,     10,     13,.,     13,     14,     19,     20,     36,    113,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,39.3,33.4,50.6,45.6,30.3,26.1,34.7,31.9,39.3,33.4,50.6,45.6,30.3,26.1,34.7,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,2024-08-02,0,162325,33445,54754,31784,46900,6426,0,0,0,63738,25267,3212,138605,136559,23720,25766,162325,33445,54754,31784,46900,6426,0,0,0,63738,25267,3212,138605,136559,23720,25766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    7526,    2965,    3690,     178,    2410,    1375,       0,       0,       0,    3456,    -490,     -23,    7951,    6962,    -425,     564,100.0,20.6,33.7,19.6,28.9,4.0,0.0,0.0,0.0,39.3,15.6,2.0,85.4,84.1,14.6,15.9,100.0,20.6,33.7,19.6,28.9,4.0,0.0,0.0,0.0,39.3,15.6,2.0,85.4,84.1,14.6,15.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     19,     20,      5,      7,      7,      0,      0,      0,      5,      5,      7,36,     39,     19,     20,      5,      7,      7,      0,      0,      0,      5,      5,      7,     36,     39,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.3,32.8,59.8,47.4,40.0,32.6,55.5,46.2,43.3,32.8,59.8,47.4,40.0,32.6,55.5,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,2024-08-09,0,140769,22516,45836,30359,39057,6205,0,0,0,54871,22920,2625,116576,116643,24193,24126,140769,22516,45836,30359,39057,6205,0,0,0,54871,22920,2625,116576,116643,24193,24126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -21556,  -10929,   -8918,   -1425,   -7843,    -221,       0,       0,       0,   -8867,   -2347,    -587,  -22029,  -19916,     473,   -1640,100.0,16.0,32.6,21.6,27.7,4.4,0.0,0.0,0.0,39.0,16.3,1.9,82.8,82.9,17.2,17.1,100.0,16.0,32.6,21.6,27.7,4.4,0.0,0.0,0.0,39.0,16.3,1.9,82.8,82.9,17.2,17.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     19,      5,      7,      6,      0,      0,      0,      4,      5,      6,34,     36,     18,     19,      5,      7,      6,      0,      0,      0,      4,      5,      6,     34,     36,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,45.1,33.6,61.9,47.7,41.3,33.4,58.0,46.0,45.1,33.6,61.9,47.7,41.3,33.4,58.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,2024-08-09,0,634719,383230,335594,8856,41889,29130,4695,48858,23995,54877,24444,118456,623239,622366,11480,12353,634719,383230,335594,8856,41889,29130,4695,48858,23995,54877,24444,118456,623239,622366,11480,12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   27893,   34480,    9978,    -166,    7006,   -3381,   -6665,    -220,    3263,    -711,    8231,    1853,   28673,   26730,    -780,    1163,100.0,60.4,52.9,1.4,6.6,4.6,0.7,7.7,3.8,8.6,3.9,18.7,98.2,98.1,1.8,1.9,100.0,60.4,52.9,1.4,6.6,4.6,0.7,7.7,3.8,8.6,3.9,18.7,98.2,98.1,1.8,1.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     47,     45,      4,     10,     13,      4,     12,     15,     16,     22,     34,114,    110,     47,     45,      4,     10,     13,      4,     12,     15,     16,     22,     34,    114,    110,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,42.5,33.3,52.6,45.5,32.6,25.2,37.1,30.9,42.5,33.3,52.6,45.5,32.6,25.2,37.1,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,2024-08-16,0,652448,372270,343753,9660,47305,32355,4707,43742,23138,63154,16066,134223,639507,640582,12941,11866,652448,372270,343753,9660,47305,32355,4707,43742,23138,63154,16066,134223,639507,640582,12941,11866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   17729,  -10960,    8159,     804,    5416,    3225,      12,   -5116,    -857,    8277,   -8378,   15767,   16268,   18216,    1461,    -487,100.0,57.1,52.7,1.5,7.3,5.0,0.7,6.7,3.5,9.7,2.5,20.6,98.0,98.2,2.0,1.8,100.0,57.1,52.7,1.5,7.3,5.0,0.7,6.7,3.5,9.7,2.5,20.6,98.0,98.2,2.0,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     46,     45,      4,     10,     13,.,     14,     15,     21,     19,     37,116,    113,     46,     45,      4,     10,     13,.,     14,     15,     21,     19,     37,    116,    113,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,42.5,33.3,52.0,44.6,32.5,24.6,36.5,30.1,42.5,33.3,52.0,44.6,32.5,24.6,36.5,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,2024-08-16,0,147407,26118,49258,30996,39236,7888,0,0,0,55162,22954,2710,122874,122046,24533,25361,147407,26118,49258,30996,39236,7888,0,0,0,55162,22954,2710,122874,122046,24533,25361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    6638,    3602,    3422,     637,     179,    1683,       0,       0,       0,     291,      34,      85,    6298,    5403,     340,    1235,100.0,17.7,33.4,21.0,26.6,5.4,0.0,0.0,0.0,37.4,15.6,1.8,83.4,82.8,16.6,17.2,100.0,17.7,33.4,21.0,26.6,5.4,0.0,0.0,0.0,37.4,15.6,1.8,83.4,82.8,16.6,17.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     18,      5,      7,      6,      0,      0,      0,      4,      5,      6,34,     35,     18,     18,      5,      7,      6,      0,      0,      0,      4,      5,      6,     34,     35,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,44.2,32.1,60.8,46.4,39.6,31.9,55.9,44.0,44.2,32.1,60.8,46.4,39.6,31.9,55.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,2024-08-23,0,606596,350709,313458,11257,48943,26297,5117,40913,21155,52382,18790,124286,591203,593842,15393,12754,606596,350709,313458,11257,48943,26297,5117,40913,21155,52382,18790,124286,591203,593842,15393,12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  -45852,  -21561,  -30295,    1597,    1638,   -6058,     410,   -2829,   -1983,  -10772,    2724,   -9937,  -48304,  -46740,    2452,     888,100.0,57.8,51.7,1.9,8.1,4.3,0.8,6.7,3.5,8.6,3.1,20.5,97.5,97.9,2.5,2.1,100.0,57.8,51.7,1.9,8.1,4.3,0.8,6.7,3.5,8.6,3.1,20.5,97.5,97.9,2.5,2.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     43,     41,      6,      9,     13,.,     12,     12,     18,     20,     35,108,    106,     43,     41,      6,      9,     13,.,     12,     12,     18,     20,     35,    108,    106,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.7,33.1,53.2,44.1,33.6,24.2,37.7,29.8,43.7,33.1,53.2,44.1,33.6,24.2,37.7,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,2024-08-23,0,148882,27570,49441,30996,40365,7526,0,0,0,56901,22885,2845,125838,123062,23044,25820,148882,27570,49441,30996,40365,7526,0,0,0,56901,22885,2845,125838,123062,23044,25820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    1475,    1452,     183,       0,    1129,    -362,       0,       0,       0,    1739,     -69,     135,    2964,    1016,   -1489,     459,100.0,18.5,33.2,20.8,27.1,5.1,0.0,0.0,0.0,38.2,15.4,1.9,84.5,82.7,15.5,17.3,100.0,18.5,33.2,20.8,27.1,5.1,0.0,0.0,0.0,38.2,15.4,1.9,84.5,82.7,15.5,17.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     18,     18,      5,      7,      6,      0,      0,      0,      5,      5,      8,36,     36,     18,     18,      5,      7,      6,      0,      0,      0,      5,      5,      8,     36,     36,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.6,32.5,59.8,46.3,39.4,32.4,55.4,44.4,43.6,32.5,59.8,46.3,39.4,32.4,55.4,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,2024-08-30,0,603068,342605,295831,12817,53802,23937,8083,43896,20806,47311,21760,131979,587538,592011,15530,11057,603068,342605,295831,12817,53802,23937,8083,43896,20806,47311,21760,131979,587538,592011,15530,11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   -3528,   -8104,  -17627,    1560,    4859,   -2360,    2966,    2983,    -349,   -5071,    2970,    7693,   -3665,   -1831,     137,   -1697,100.0,56.8,49.1,2.1,8.9,4.0,1.3,7.3,3.5,7.8,3.6,21.9,97.4,98.2,2.6,1.8,100.0,56.8,49.1,2.1,8.9,4.0,1.3,7.3,3.5,7.8,3.6,21.9,97.4,98.2,2.6,1.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     41,     42,      6,     10,     14,      4,     11,     11,     14,     26,     37,109,    111,     41,     42,      6,     10,     14,      4,     11,     11,     14,     26,     37,    109,    111,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,45.9,33.6,55.0,45.3,34.2,23.7,38.3,30.1,45.9,33.6,55.0,45.3,34.2,23.7,38.3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,2024-08-30,0,153870,30092,51949,27691,42946,6499,0,0,0,59594,26567,3016,126892,130977,26978,22893,153870,30092,51949,27691,42946,6499,0,0,0,59594,26567,3016,126892,130977,26978,22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,    4988,    2522,    2508,   -3305,    2581,   -1027,       0,       0,       0,    2693,    3682,     171,    1054,    7915,    3934,   -2927,100.0,19.6,33.8,18.0,27.9,4.2,0.0,0.0,0.0,38.7,17.3,2.0,82.5,85.1,17.5,14.9,100.0,19.6,33.8,18.0,27.9,4.2,0.0,0.0,0.0,38.7,17.3,2.0,82.5,85.1,17.5,14.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,     21,     18,      4,      7,      6,      0,      0,      0,      5,      6,      8,38,     37,     21,     18,      4,      7,      6,      0,      0,      0,      5,      6,      8,     38,     37,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,43.0,32.7,59.3,46.0,39.6,32.6,55.7,44.4,43.0,32.7,59.3,46.0,39.6,32.6,55.7,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
